location,gmm_cluster,cluster_label,cluster_category,feature,value
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.336818793806655
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.3018713891274842
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1947159279341309
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Suriname,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,1.485174447340932
Sweden,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,0.2769643144322481
Sweden,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,1.0247995686570592
Sweden,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Sweden,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Sweden,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Sweden,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Sweden,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.1508200530788297
Sweden,3,High-Risk Regions,High-Risk Regions,recent_case_growth,0.3477651528295655
Sweden,3,High-Risk Regions,High-Risk Regions,recent_death_growth,0.4150520848168961
Sweden,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.581587730920808
Sweden,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,0.1671434992808093
Sweden,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.1316364489892734
Sweden,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,0.0492971300256892
Sweden,3,High-Risk Regions,High-Risk Regions,vax_acceleration,0.2132456176181704
Switzerland,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,1.4943032873729996
Switzerland,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,0.2824056104141431
Switzerland,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Switzerland,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Switzerland,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Switzerland,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Switzerland,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.5865039994074749
Switzerland,3,High-Risk Regions,High-Risk Regions,recent_case_growth,0.3131438527927138
Switzerland,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Switzerland,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4592032623637315
Switzerland,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,0.2204130443620232
Switzerland,3,High-Risk Regions,High-Risk Regions,recovery_speed,-0.0687569493863221
Switzerland,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,-0.0912657671231082
Switzerland,3,High-Risk Regions,High-Risk Regions,vax_acceleration,-0.115135468916761
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9879225154264974
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.8419813317752948
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,2.755800401121641
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.2751035489787272
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6076823516651538
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1947227467491255
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Syria,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-1.4533709834614308
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.99187664026842
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.9411669014999584
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.3386281720770056
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-3.497894554315074
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6068495843352415
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1958240496188624
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,1.164429447406149
Tajikistan,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.2570925600056374
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9973897153456766
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.9408952203096094
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.4689874178968176
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-0.6830517775023155
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.6018153428633441
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1951144787096109
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Tanzania,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.2255514283133036
Thailand,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.6731793446770223
Thailand,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.5824312377208011
Thailand,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Thailand,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Thailand,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Thailand,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Thailand,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.3253933703445363
Thailand,3,High-Risk Regions,High-Risk Regions,recent_case_growth,0.6809068460413127
Thailand,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0403267864458797
Thailand,3,High-Risk Regions,High-Risk Regions,days_to_peak,1.0711256051491138
Thailand,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.5366504999723002
Thailand,3,High-Risk Regions,High-Risk Regions,recovery_speed,0.0406992941498285
Thailand,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,0.1430057281248875
Thailand,3,High-Risk Regions,High-Risk Regions,vax_acceleration,2.036424745523133
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.9787653418669272
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.9257916588692928
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.3187818269121345
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.2552291481019374
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.600531229778851
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1954367927515696
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Togo,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,-1.3845232506253686
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_rate_per_100k,-0.7938881856689989
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",mortality_rate_per_100k,-0.9507198506685348
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",testing_rate_per_1k,0.0
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vaccination_rate_pct,-0.0771346587725072
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",hospitalization_rate_per_100k,-0.0647081069505546
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",icu_rate_per_100k,-0.045597059625042
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",case_fatality_rate_pct,-0.7911906024887428
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_case_growth,-0.2217199049194657
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recent_death_growth,-0.0909244388084104
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_peak,-2.396434337301386
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",peak_case_rate_per_100k,-0.0092259717574796
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",recovery_speed,0.1964556919761679
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",days_to_50pct_vax,-2.0497754673963526
Tokelau,7,"High-Case, Low-Mortality Regions","High-Case, Low-Mortality Regions",vax_acceleration,-0.115135468916761
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.22355526694383
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,-0.8653096230898972
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,-0.7456716087810906
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2206600692040519
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,-2.7635877429726152
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.0170696677397524
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1948652383070563
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,0.171118307554647
Tonga,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.7378053365243324
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.3887797933202634
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,1.2302485986683451
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.6850311024141633
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.336818793806655
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.4929306999157421
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1867736893256426
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,-0.0912657671231082
Trinidad and Tobago,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.3058951600068823
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_rate_per_100k,-0.5440058458303382
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,mortality_rate_per_100k,0.860525258940777
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,testing_rate_per_1k,0.0
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vaccination_rate_pct,-0.0771346587725072
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,hospitalization_rate_per_100k,-0.0647081069505546
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,icu_rate_per_100k,-0.045597059625042
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,case_fatality_rate_pct,0.8515480003987888
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_case_growth,-0.2217199049194657
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recent_death_growth,-0.0909244388084104
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_peak,0.3776136166590139
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,peak_case_rate_per_100k,-0.4549480303610804
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,recovery_speed,0.1578187202161357
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,days_to_50pct_vax,0.6677738774803981
Tunisia,1,Healthcare-Strained Regions,Healthcare-Strained Regions,vax_acceleration,0.0870841464432863
Turkey,3,High-Risk Regions,High-Risk Regions,case_rate_per_100k,-0.0259093489567994
Turkey,3,High-Risk Regions,High-Risk Regions,mortality_rate_per_100k,-0.0467944603221695
Turkey,3,High-Risk Regions,High-Risk Regions,testing_rate_per_1k,0.0
Turkey,3,High-Risk Regions,High-Risk Regions,vaccination_rate_pct,-0.0771346587725072
Turkey,3,High-Risk Regions,High-Risk Regions,hospitalization_rate_per_100k,-0.0647081069505546
Turkey,3,High-Risk Regions,High-Risk Regions,icu_rate_per_100k,-0.045597059625042
Turkey,3,High-Risk Regions,High-Risk Regions,case_fatality_rate_pct,-0.407132737839697
Turkey,3,High-Risk Regions,High-Risk Regions,recent_case_growth,-0.2217199049194657
Turkey,3,High-Risk Regions,High-Risk Regions,recent_death_growth,-0.0909244388084104
Turkey,3,High-Risk Regions,High-Risk Regions,days_to_peak,0.4184084395113727
Turkey,3,High-Risk Regions,High-Risk Regions,peak_case_rate_per_100k,-0.3672804446745517
Turkey,3,High-Risk Regions,High-Risk Regions,recovery_speed,-0.4326326201293078
Turkey,3,High-Risk Regions,High-Risk Regions,days_to_50pct_vax,0.0305554104058495
